gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,pfam,og,name,TF,STING,cGLR
Spis_XP_022786102_1,959.8319215,0.018399669,0.151512394,0.891205264,0.939501312,SPATA48/,spermatogenesis_associated_48,,FALSE,FALSE,FALSE
Spis_XP_022783703_1,7.661212994,-0.032675156,0.348094476,0.891375134,0.939640134,,,,FALSE,FALSE,FALSE
Spis_XP_022803380_1,6249.874139,0.018204421,0.150185885,0.891557541,0.939758833,ARNT/ARNT2,HLH.ARNT/ARNT2/ARNTL/ARNTL2,,TRUE,FALSE,FALSE
Spis_XP_022802714_1,6.509227456,0.035203133,0.409752888,0.891564114,0.939758833,Pkinase_Tyr/,Pkinase.HG1.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022796316_1,6.27978219,-0.034931775,0.404257943,0.891792126,0.939958909,,,,FALSE,FALSE,FALSE
Spis_Spis24572_1,1.619852831,-0.037472966,0.503052591,0.891866577,0.939997118,,,,FALSE,FALSE,FALSE
Spis_XP_022789618_1,1158.75437,-0.037495177,0.506289868,0.891945169,0.94003969,DAO/FAO_M/GCV_T/GCV_T_C/,sarcosine_dehydrogenase,,FALSE,FALSE,FALSE
Spis_XP_022810195_1,118.5867204,-0.026762517,0.252525228,0.892333387,0.940408565,Sel1/Sel1/Sel1/Sel1/Sel1/zf-MYND/,,,FALSE,FALSE,FALSE
Spis_XP_022784399_1,1132.392243,-0.026055731,0.243434617,0.892577557,0.940625606,MFS_1/Laminin_G_3/,Laminin.HG14.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022786414_1,264.8080161,-0.024989242,0.230227538,0.892958404,0.940986656,FAD_binding_3/,microtubule_associated_monooxygenase_calponin_and_LIM_domain_containing_3,,FALSE,FALSE,FALSE
Spis_XP_022803407_1,11893.78731,-0.021084157,0.183262556,0.893134022,0.941010695,Ribosomal_L22/,RPL17_C18orf32_readthrough,,FALSE,FALSE,FALSE
Spis_XP_022783402_1,2596.059762,0.019920223,0.170718858,0.893210655,0.941010695,tRNA-synt_1/Anticodon_1/,isoleucyl_tRNA_synthetase_1,,FALSE,FALSE,FALSE
Spis_XP_022782457_1,547.9752904,0.022785867,0.203028925,0.893162608,0.941010695,NDUFV3/,,,FALSE,FALSE,FALSE
Spis_XP_022807412_1,16.79897788,0.029937827,0.306378615,0.893206078,0.941010695,OTU/,protein bfr2-like,,FALSE,FALSE,FALSE
Spis_XP_022800973_1,326.6120465,0.031200688,0.3288238,0.893064321,0.941010695,7tm_1/,GPCR-rhodopsin.HG1.31:like:GPR26/GPR45/GPR63/GPR78/GPR101/GPR135/GPR161:likeclu:11/12/19/42/53,,FALSE,FALSE,FALSE
Spis_XP_022798276_1,5.520868776,0.035313354,0.428235148,0.893084252,0.941010695,DUF2431/FDX-ACB/,ferredoxin_fold_anticodon_binding_domain_containing_1,,FALSE,FALSE,FALSE
Spis_XP_022782759_1,690.3794224,-0.025980609,0.244894947,0.893313458,0.941038423,Na_H_Exchanger/,solute_carrier_family_9_member_A1,,FALSE,FALSE,FALSE
Spis_XP_022779941_1,1805.929104,0.024380532,0.2232544,0.893286589,0.941038423,KIND/FERM_N/FERM_M/FERM_C/PDZ/PDZ/PDZ/PDZ/PDZ/PDZ/Y_phosphatase/,FERM_M.HG1.1:FRMD1/FRMD6/FRMPD2/PTPN13,,FALSE,FALSE,FALSE
Spis_XP_022792293_1,2.366953036,-0.037322164,0.537412258,0.893472415,0.941097373,Pkinase_Tyr/,Pkinase.HG42.1:TEX14,,FALSE,FALSE,FALSE
Spis_XP_022805747_1,591.4161035,-0.025215064,0.234701968,0.893417545,0.941097373,,transforming_acidic_coiled_coil_containing_protein_3,,FALSE,FALSE,FALSE
Spis_XP_022797038_1,624.1966864,-0.023502427,0.212659235,0.893484148,0.941097373,TUTase/PAP_assoc/TUTase/PAP_assoc/,terminal_uridylyl_transferase_4,,FALSE,FALSE,FALSE
Spis_XP_022779672_1,1.436117012,-0.037453806,0.579332096,0.893572067,0.941149693,Exo_endo_phos_2/,,,FALSE,FALSE,FALSE
Spis_Spis11710_1,4.152045214,0.034999044,0.42446056,0.893675743,0.941218604,,,,FALSE,FALSE,FALSE
Spis_XP_022800818_1,474.612216,-0.025102075,0.234838537,0.893934563,0.9414509,CH/SAM_1/,SAM.HG1.12:like:WDSUB1:likeclu:13,,FALSE,FALSE,FALSE
Spis_Spis16930_1,7.574260567,0.03166394,0.343478012,0.893983393,0.941462033,,,,FALSE,FALSE,FALSE
Spis_XP_022798819_1,256.9062122,0.024412631,0.226405999,0.894190815,0.941640174,,golgin subfamily A member 6-like protein 22,,FALSE,FALSE,FALSE
Spis_XP_022797110_1,481.9423899,0.020737762,0.181848825,0.894246569,0.94165859,,,,FALSE,FALSE,FALSE
Spis_XP_022788378_1,3.43687701,-0.034738452,0.423695685,0.894389375,0.941715693,,,,FALSE,FALSE,FALSE
Spis_XP_022788127_1,28.08179585,-0.026654672,0.258604452,0.894415604,0.941715693,,,,FALSE,FALSE,FALSE
Spis_XP_022792559_1,1.268687679,0.035132259,0.704226781,0.894356184,0.941715693,DUF885/,,,FALSE,FALSE,FALSE
Spis_Spis21043_1,3.204710973,-0.03498874,0.433162851,0.894504349,0.941768837,,,,FALSE,FALSE,FALSE
Spis_XP_022801335_1,441.3880985,-0.029970029,0.314844855,0.894746335,0.941812429,,mucin-2-like,,FALSE,FALSE,FALSE
Spis_XP_022787917_1,1556.799735,-0.02139217,0.190417793,0.894722082,0.941812429,DUF1899/WD40/ANAPC4_WD40/WD40_4/DUF1899/WD40/WD40_4/,coronin_7,,FALSE,FALSE,FALSE
Spis_XP_022792178_1,171.9389322,-0.019593965,0.170364648,0.894775389,0.941812429,,,,FALSE,FALSE,FALSE
Spis_XP_022797724_1,3648.248902,-0.017917812,0.15278148,0.894773305,0.941812429,NTP_transferase/Hexapep/,GDP_mannose_pyrophosphorylase_B,,FALSE,FALSE,FALSE
Spis_XP_022802506_1,4638.633819,0.016446434,0.13790304,0.894590198,0.941812429,QLQ/HSA/BRK/SNF2_N/Helicase_C/SnAC/Bromodomain/,Bromodomain.HG6.0:SMARCA2/SMARCA4,,FALSE,FALSE,FALSE
Spis_XP_022806299_1,3160.848828,0.023170579,0.212008838,0.894747148,0.941812429,,,,FALSE,FALSE,FALSE
Spis_XP_022780441_1,31.62993888,-0.022727596,0.206909733,0.89490562,0.941909217,C2/C2/,Synaptotagmin.HG1.14:like:C2CD4C/C2CD4D/TC2N:likeclu:17,,FALSE,FALSE,FALSE
Spis_XP_022778436_1,6.998753591,-0.031877405,0.354385405,0.894973819,0.94194071,SRCR/Ig_3/,serine_protease_12,,FALSE,FALSE,FALSE
Spis_XP_022791318_1,86.57678928,-0.028838079,0.296620487,0.895137052,0.941953208,DUF229/,,,FALSE,FALSE,FALSE
Spis_XP_022780407_1,7631.721256,0.022528647,0.205076061,0.895138807,0.941953208,La/SUZ-C/,La.HG1.3:LARP6,,FALSE,FALSE,FALSE
Spis_XP_022805937_1,1783.450213,0.02271524,0.207130755,0.895044347,0.941953208,AC_N/Guanylate_cyc/DUF1053/Guanylate_cyc/,adenylate_cyclase_5,,FALSE,FALSE,FALSE
Spis_XP_022803771_1,3.23291508,0.036056047,0.485852821,0.895089346,0.941953208,MFS_2/MFS_1/,,,FALSE,FALSE,FALSE
Spis_XP_022797443_1,109.3764793,0.027731206,0.278796586,0.89528179,0.942063384,DOMON/Cu2_monooxygen/Cu2_monoox_C/,monooxygenase_DBH_like_1,,FALSE,FALSE,FALSE
Spis_Spis2794_1,2.703336424,-0.036756892,0.598261282,0.895394072,0.942088653,,,,FALSE,FALSE,FALSE
Spis_Spis24510_1,3.272286523,-0.035522668,0.465552939,0.895420656,0.942088653,,,,FALSE,FALSE,FALSE
Spis_XP_022786250_1,1.269708781,0.036483248,0.521294552,0.895396323,0.942088653,,,,FALSE,FALSE,FALSE
Spis_XP_022782676_1,8.429976174,-0.034102299,0.415857264,0.895554543,0.942189235,Kelch_4/,kelch_like_family_member_15,,FALSE,FALSE,FALSE
Spis_XP_022792663_1,307.4682566,-0.020338707,0.180635762,0.895728685,0.942211314,DUF547/,,,FALSE,FALSE,FALSE
Spis_XP_022792478_1,994.3868963,-0.018624635,0.16181357,0.895705184,0.942211314,UBA_4/Cullin_binding/,defective_in_cullin_neddylation_1_domain_containing_1,,FALSE,FALSE,FALSE
Spis_XP_022792439_1,4379.122416,-0.015884427,0.134102434,0.895675467,0.942211314,Pkinase/,Pkinase.HG89.0:AC006486/GSK3A/GSK3B,,FALSE,FALSE,FALSE
Spis_Spis9980_1,6903.727375,0.019019851,0.165986293,0.895682595,0.942211314,,,,FALSE,FALSE,FALSE
Spis_XP_022810149_1,2.875108216,-0.035565068,0.475575692,0.895927851,0.942380532,7tm_1/,GPCR-rhodopsin.HG69.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022805531_1,26.82819415,-0.029582841,0.314887795,0.89610597,0.942527599,zf-RING_UBOX/zf-B_box/zf-B_box/NHL/NHL/DUF5128/NHL/NHL/Filamin/NHL/DUF5128/,tripartite_motif_containing_33,,FALSE,FALSE,FALSE
Spis_XP_022803376_1,555.4968571,-0.022447529,0.206778493,0.896145276,0.942528656,NPL/FKBP_C/,Uncharacterized_protein_LOC114841035,,FALSE,FALSE,FALSE
Spis_XP_022778986_1,2577.543705,0.018427592,0.160674854,0.896205488,0.942551699,RNA_pol_Rpb2_1/RNA_pol_Rpb2_2/RNA_pol_Rpb2_3/RNA_pol_Rpb2_4/RNA_pol_Rpb2_5/RNA_pol_Rpb2_6/RNA_pol_Rpb2_7/,RNA_polymerase_II_subunit_B,,FALSE,FALSE,FALSE
Spis_Spis24903_1,1.506406442,0.03636999,0.549101186,0.896398963,0.942714888,,,,FALSE,FALSE,FALSE
Spis_XP_022808530_1,1.77423829,-0.036403035,0.588336847,0.896493192,0.942773696,BTB/BACK/Kelch_4/Kelch_1/,BTB.HG2.22:like:CCIN/GAN/KLHL11:likeclu:13,,FALSE,FALSE,FALSE
Spis_XP_022810254_1,53.83143121,0.023312077,0.21908115,0.89656725,0.942811285,Ig_3/Ig_3/fn3/fn3/Pkinase_Tyr/,fibronectin.HG2.47:like:AXL/MERTK/NPHS1/ROS1/TEK/TIE1/TYRO3/VSIG10L2:likeclu:13/15/17/18/24,,FALSE,FALSE,FALSE
Spis_XP_022777724_1,1.313871049,-0.036302582,0.553235806,0.896651947,0.942860059,Sulfotransfer_2/,carbohydrate_sulfotransferase_11,,FALSE,FALSE,FALSE
Spis_XP_022797558_1,790.0618533,-0.013963266,0.117643198,0.896923235,0.943105028,BH3/APG6_N/APG6/,beclin_1,,FALSE,FALSE,FALSE
Spis_XP_022792096_1,771.54966,-0.019288823,0.171695043,0.897045964,0.943193774,WD40/,EARP_complex_and_GARP_complex_interacting_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022792553_1,8.870760547,0.032055971,0.374287695,0.897172413,0.943286424,ADAM_CR_2/TSP_1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/EGF/,ADAM_metallopeptidase_with_thrombospondin_type_1_motif_6,,FALSE,FALSE,FALSE
Spis_XP_022786432_1,562.600137,-0.020367273,0.184568108,0.897312537,0.943351934,,,,FALSE,FALSE,FALSE
Spis_XP_022795182_1,176.5731003,-0.018659982,0.165261005,0.897282756,0.943351934,Arm/,armadillo_repeat_containing_6,,FALSE,FALSE,FALSE
Spis_XP_022799244_1,931.0488366,-0.012615012,0.105835636,0.897365537,0.943351934,Fer2/,ferredoxin_2,,FALSE,FALSE,FALSE
Spis_Spis395_1,2.158313684,0.035930612,0.536365976,0.897388062,0.943351934,,,,FALSE,FALSE,FALSE
Spis_Spis19966_1,103.8874552,-0.023829526,0.228742645,0.89743958,0.943365792,,,,FALSE,FALSE,FALSE
Spis_XP_022800533_1,227.9730105,0.02078527,0.18991189,0.897485151,0.943373397,TMEM187/,transmembrane_protein_187,,FALSE,FALSE,FALSE
Spis_XP_022791889_1,10.11477843,0.032907841,0.400251458,0.897590787,0.943444135,EF-hand_7/,calcium_binding_protein_7,,FALSE,FALSE,FALSE
Spis_XP_022783365_1,11.978411,0.033285093,0.412352928,0.89769547,0.943473568,7tm_1/,GPCR-rhodopsin.HG3.90:NA,,FALSE,FALSE,FALSE
Spis_Spis25791_1,4.679917395,0.034061434,0.43763777,0.897658382,0.943473568,,,,FALSE,FALSE,FALSE
Spis_XP_022794358_1,53.42362685,-0.023344469,0.223152384,0.897763458,0.943504726,BTB_2/,potassium_channel_tetramerization_domain_containing_6,,FALSE,FALSE,FALSE
Spis_Spis10012_1,11.43072782,-0.033060615,0.409110364,0.8980546,0.943730093,,,,FALSE,FALSE,FALSE
Spis_XP_022777575_1,9.223498964,-0.031637849,0.370593475,0.898025991,0.943730093,,,,FALSE,FALSE,FALSE
Spis_XP_022809501_1,22.32377038,0.03385371,0.437799149,0.898291593,0.94393883,Pentaxin/,sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1,,FALSE,FALSE,FALSE
Spis_Spis8239_1,1.658996914,-0.035608365,0.561844632,0.898708623,0.944113631,,,,FALSE,FALSE,FALSE
Spis_XP_022798567_1,6.174273697,-0.033254629,0.422502174,0.898761558,0.944113631,BRICHOS/,,,FALSE,FALSE,FALSE
Spis_XP_022788690_1,41.62698298,-0.027349329,0.287169971,0.898570296,0.944113631,zf-B_box/Filamin/NHL/NHL/NHL/NHL/NHL/,tripartite_motif_containing_71,,FALSE,FALSE,FALSE
Spis_XP_022803408_1,1775.461203,-0.019313603,0.175558119,0.898717026,0.944113631,zf-UBP/UCH/,ubiquitin_specific_peptidase_3,,FALSE,FALSE,FALSE
Spis_XP_022792982_1,44.76629549,0.021469032,0.201603188,0.898777704,0.944113631,ShK/VWA/,collagen_type_XII_alpha_1_chain,,FALSE,FALSE,FALSE
Spis_XP_022798931_1,81.6543054,0.022688953,0.217619914,0.898836706,0.944113631,AC019117/AHR/AHRR,HLH.AC019117/AHR/AHRR/NCOA1/NPAS1/SIM1,,TRUE,FALSE,FALSE
Spis_XP_022803778_1,126.3314469,0.025372685,0.254916226,0.898521767,0.944113631,ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3,Homeodomains.ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3,,TRUE,FALSE,FALSE
Spis_Spis23131_1,4.92318198,0.032179875,0.390076778,0.898713695,0.944113631,,,,FALSE,FALSE,FALSE
Spis_XP_022795154_1,2.024950275,0.034833876,0.491010664,0.898879968,0.944113631,,,,FALSE,FALSE,FALSE
Spis_XP_022799278_1,2.386970128,0.035295136,0.52370763,0.898851584,0.944113631,YqaJ/,,,FALSE,FALSE,FALSE
Spis_Spis21959_1,3.077549865,0.035612047,0.557190205,0.898651532,0.944113631,,,,FALSE,FALSE,FALSE
Spis_XP_022779299_1,14.09104458,0.028549815,0.310792766,0.898963458,0.944161023,,,,FALSE,FALSE,FALSE
Spis_XP_022795479_1,18.9434912,-0.032521045,0.402856993,0.899064589,0.944226939,,,,FALSE,FALSE,FALSE
Spis_XP_022785838_1,40.05041683,-0.030943033,0.362046887,0.899115868,0.944240495,,,,FALSE,FALSE,FALSE
Spis_XP_022803302_1,7.773814053,-0.031761845,0.384282681,0.899346699,0.9443958,,,,FALSE,FALSE,FALSE
Spis_XP_022801702_1,224.1727191,-0.0232579,0.227043352,0.899366117,0.9443958,HNOB/HNOBA/Guanylate_cyc/,guanylate_cyclase_1_soluble_subunit_beta_1,,FALSE,FALSE,FALSE
Spis_Spis23015_1,57.03901449,-0.020162352,0.187106587,0.899403352,0.9443958,,,,FALSE,FALSE,FALSE
Spis_XP_022806764_1,463.4402583,0.017809542,0.160184614,0.899417261,0.9443958,p450/,CYP.HG3.8:CYP46A1,,FALSE,FALSE,FALSE
Spis_XP_022799056_1,2.106731925,-0.035232012,0.58011933,0.899831513,0.944518836,Lectin_C/,Lectin_C.HG8.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022796339_1,1.381138265,-0.035103165,0.539683025,0.899806064,0.944518836,AAA_30/UvrD_C_2/,DNA_helicase_B,,FALSE,FALSE,FALSE
Spis_XP_022777464_1,1390.072234,-0.030187398,0.349583382,0.89981578,0.944518836,Glycos_transf_1/NACHT/,NLR_family_pyrin_domain_containing_6,,FALSE,FALSE,FALSE
Spis_XP_022786657_1,25.37391457,-0.026887239,0.285098201,0.899834824,0.944518836,7tm_1/,GPCR-rhodopsin.HG13.21:NA,,FALSE,FALSE,FALSE
Spis_XP_022804337_1,1033.530386,-0.010001608,0.084967406,0.899743594,0.944518836,AtuA/,,,FALSE,FALSE,FALSE
Spis_XP_022796649_1,1331.02385,0.013927937,0.120902671,0.899680613,0.944518836,Cu2_monooxygen/Cu2_monoox_C/,peptidylglycine_alpha_amidating_monooxygenase,,FALSE,FALSE,FALSE
Spis_XP_022779505_1,476.5412408,0.015943801,0.141247853,0.899879881,0.944518836,Ribosomal_S17/,novel_zinc_finger_protein_713_ZNF713_and_mitochondrial_ribosomal_protein_S17_MRPS17_protein,,FALSE,FALSE,FALSE
Spis_XP_022796899_1,2128.295223,0.02332981,0.228901831,0.899627408,0.944518836,Amidinotransf/,glycine_amidinotransferase,,FALSE,FALSE,FALSE
Spis_XP_022809986_1,103.675146,0.035156798,0.551457823,0.899863435,0.944518836,zf-B_box/zf-B_box/,tripartite_motif_containing_45,,FALSE,FALSE,FALSE
Spis_XP_022783338_1,778.1521303,-0.01738277,0.156999278,0.900179925,0.944727804,,RNA_polymerase_I_and_III_subunit_D,,FALSE,FALSE,FALSE
Spis_XP_022785295_1,624.0302863,-0.016944708,0.152196455,0.900139396,0.944727804,,mirror_image_polydactyly_1,,FALSE,FALSE,FALSE
Spis_XP_022808037_1,222.5461298,0.021718003,0.208840561,0.900227693,0.944727804,,,,FALSE,FALSE,FALSE
Spis_XP_022793545_1,1.557687595,0.034954349,0.539917546,0.900232537,0.944727804,TPR_12/TPR_12/,,,FALSE,FALSE,FALSE
Spis_XP_022793148_1,773.5985366,0.018527822,0.170102179,0.900348393,0.944809094,Lectin_C/Lectin_C/,LY75_CD302_readthrough,,FALSE,FALSE,FALSE
Spis_XP_022793790_1,11579.12465,-0.019029117,0.17620254,0.900489257,0.944916619,Ribosomal_L27A/,ribosomal_protein_L27a,,FALSE,FALSE,FALSE
Spis_XP_022803018_1,3.251347357,-0.033717734,0.463575278,0.900572763,0.94496395,DUF1759/Peptidase_A17/,,,FALSE,FALSE,FALSE
Spis_Spis20759_1,11.09785193,-0.033086421,0.438931405,0.900672306,0.945028103,,,,FALSE,FALSE,FALSE
Spis_XP_022796414_1,280.6018929,-0.017188775,0.155899611,0.900713062,0.945030572,Ank_2/,ankyrin_repeat_domain_39,,FALSE,FALSE,FALSE
Spis_XP_022779057_1,1759.805645,-0.026886727,0.289457591,0.900754059,0.945033292,Granulin/,granulin_precursor,,FALSE,FALSE,FALSE
Spis_Spis22074_1,2.614495363,-0.034056891,0.486882381,0.900917583,0.945164558,,,,FALSE,FALSE,FALSE
Spis_XP_022799307_1,2.190753173,-0.034199848,0.49677032,0.900974375,0.945183843,,,,FALSE,FALSE,FALSE
Spis_XP_022807544_1,619.1389265,0.020508906,0.195518751,0.901044492,0.945217106,LisH/CLTH/,GID_complex_subunit_8_homolog,,FALSE,FALSE,FALSE
Spis_XP_022808532_1,1.656889813,0.034783968,0.575893974,0.901098465,0.945233429,BTB/,BTB.HG2.22:like:CCIN/GAN/KLHL11:likeclu:13,,FALSE,FALSE,FALSE
Spis_Spis23047_1,1.742002401,-0.034679246,0.554922864,0.901259393,0.945281355,,,,FALSE,FALSE,FALSE
Spis_XP_022799008_1,15.74715392,-0.030641521,0.370370233,0.901190113,0.945281355,,,,FALSE,FALSE,FALSE
Spis_XP_022796377_1,306.1952435,0.018572023,0.172528421,0.901233806,0.945281355,,,,FALSE,FALSE,FALSE
Spis_Spis16305_1,2.220376564,0.034301508,0.517915874,0.901499036,0.945492404,,,,FALSE,FALSE,FALSE
Spis_XP_022784296_1,597.6708486,-0.021650057,0.212236934,0.90169484,0.945637768,PAP2/,sphingosine_1_phosphate_phosphatase_2,,FALSE,FALSE,FALSE
Spis_XP_022779793_1,947.8162831,-0.015462225,0.139347661,0.90175292,0.945637768,IF-2B/,eukaryotic_translation_initiation_factor_2B_subunit_beta,,FALSE,FALSE,FALSE
Spis_XP_022805148_1,40.85822962,0.032436101,0.428284494,0.901743989,0.945637768,Peptidase_A17/Integrase_H2C2/DUF5641/,,,FALSE,FALSE,FALSE
Spis_XP_022781451_1,2.570433004,0.03437317,0.543455208,0.901948206,0.945802253,An_peroxidase/,peroxidasin,,FALSE,FALSE,FALSE
Spis_XP_022791468_1,2.272068646,-0.034233922,0.529070857,0.902020325,0.945837573,,Ets.like:AC020909/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/ETV6/ETV7/SPDEF/SPI1/SPIB/SPIC,,TRUE,FALSE,FALSE
Spis_XP_022779755_1,3.384200028,-0.033312529,0.471363973,0.902234358,0.945945636,,,,FALSE,FALSE,FALSE
Spis_XP_022791337_1,6.974493451,-0.03205732,0.421299079,0.902277144,0.945945636,YqaJ/,,,FALSE,FALSE,FALSE
Spis_Spis25775_1,92.76992958,0.020028508,0.192597768,0.902247102,0.945945636,,,,FALSE,FALSE,FALSE
Spis_XP_022799009_1,1.41052337,0.034257984,0.542958652,0.902265167,0.945945636,Death/Death/Death/Death/,receptor_interacting_serine_threonine_kinase_1,,FALSE,FALSE,FALSE
Spis_XP_022785805_1,27.4627213,-0.030091289,0.365609885,0.902346539,0.945978087,EF-hand_7/EF-hand_7/EF-hand_7/,reticulocalbin_1,,FALSE,FALSE,FALSE
Spis_XP_022797745_1,770.2607396,-0.020633674,0.200894901,0.902442433,0.946038314,LicD/,fukutin_related_protein,,FALSE,FALSE,FALSE
Spis_XP_022804822_1,2.075623173,-0.034253545,0.560368872,0.902520492,0.946079841,,,,FALSE,FALSE,FALSE
Spis_XP_022780009_1,92.16399534,0.02148273,0.212644036,0.902585712,0.946107906,PDZ/,PDZ.HG7.0:like:PARD6A/PARD6B/PARD6G:likeclu:2,,FALSE,FALSE,FALSE
Spis_XP_022782837_1,4.622117578,0.030643843,0.382321162,0.902642169,0.946126784,YqaJ/,,,FALSE,FALSE,FALSE
Spis_XP_022807548_1,13297.61325,0.022440869,0.226451291,0.902706557,0.946153972,Ribosomal_L15e/,ribosomal_protein_L15,,FALSE,FALSE,FALSE
Spis_XP_022798112_1,478.5206801,-0.021049325,0.207274562,0.902752045,0.94616135,RNase_T/,interferon_stimulated_exonuclease_gene_20_like_2,,FALSE,FALSE,FALSE
Spis_XP_022801333_1,1511.606214,-0.027376937,0.309556552,0.902870637,0.946245342,cEGF/EGF_CA/,mucin-like protein,,FALSE,FALSE,FALSE
Spis_XP_022800825_1,971.9602483,0.015173255,0.138283956,0.902941353,0.94627729,CBF/,CCAAT_enhancer_binding_protein_zeta,,FALSE,FALSE,FALSE
Spis_XP_022778111_1,68.34405427,0.027144422,0.305623001,0.902978028,0.94627729,7tm_1/,GPCR-rhodopsin.HG9.18:NA,,FALSE,FALSE,FALSE
Spis_Spis3019_1,16.45299723,-0.033654104,0.633400909,0.903329138,0.946470817,,,,FALSE,FALSE,FALSE
Spis_XP_022797733_1,25.68517515,-0.021538853,0.215780355,0.90335501,0.946470817,,Homeodomains.NA,,TRUE,FALSE,FALSE
Spis_XP_022792514_1,229.0540188,0.018758855,0.179359598,0.903254082,0.946470817,,N_alpha_acetyltransferase_15_NatA_auxiliary_subunit,,FALSE,FALSE,FALSE
Spis_XP_022788840_1,24048.1354,0.019444244,0.18778355,0.903237048,0.946470817,Ribosomal_L30_N/Ribosomal_L30/,ribosomal_protein_L7,,FALSE,FALSE,FALSE
Spis_XP_022794344_1,105.2999657,0.024646444,0.262822504,0.903342972,0.946470817,,contactin_associated_protein_2,,FALSE,FALSE,FALSE
Spis_XP_022805003_1,26.9331593,0.02743367,0.3138314,0.903429636,0.946508706,SRCR/Beta_helix/,macrophage_scavenger_receptor_1,,FALSE,FALSE,FALSE
Spis_XP_022809602_1,2.160140181,-0.033921926,0.573828615,0.903528973,0.946525657,,relaxin_family_peptide_receptor_1,,FALSE,FALSE,FALSE
Spis_XP_022790774_1,692.6598848,0.013543225,0.12245061,0.903543655,0.946525657,PH/GLTP/,pleckstrin_homology_domain_containing_A8,,FALSE,FALSE,FALSE
Spis_XP_022787051_1,1.167469559,0.03351983,0.637532598,0.903561208,0.946525657,VWA/TSP_1/TSP_1/TSP_1/TSP_1/VWA/,hemicentin_1,,FALSE,FALSE,FALSE
Spis_XP_022796767_1,8.911591272,-0.029887107,0.3711505,0.903706369,0.946622231,7tm_2/,GPCR-secretin.HG7.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022790971_1,9.653035772,0.029954118,0.373087118,0.903730335,0.946622231,Carb_anhydrase/,carbonic_anhydrase_10,,FALSE,FALSE,FALSE
Spis_XP_022793850_1,1242.599843,-0.025064287,0.272180008,0.903872536,0.946730883,,,,FALSE,FALSE,FALSE
Spis_XP_022808196_1,1.913624654,-0.03314515,0.504542268,0.90432705,0.947126322,I-set/Ig_3/,hemicentin_1,,FALSE,FALSE,FALSE
Spis_XP_022782221_1,2.431751409,-0.032404031,0.461720176,0.904307061,0.947126322,EF-hand_7/EF-hand_7/,programmed_cell_death_6,,FALSE,FALSE,FALSE
Spis_Spis24187_1,3.778737818,-0.030769631,0.40309866,0.904493295,0.947219806,,,,FALSE,FALSE,FALSE
Spis_XP_022802521_1,259.2231169,0.017576848,0.167968075,0.904476575,0.947219806,,,,FALSE,FALSE,FALSE
Spis_Spis5190_1,7.799553445,-0.031205553,0.419439676,0.904695354,0.947391092,,,,FALSE,FALSE,FALSE
Spis_XP_022779081_1,25.2507607,-0.033453448,0.563963064,0.90480964,0.94744089,DUF885/,,,FALSE,FALSE,FALSE
Spis_XP_022805293_1,18.35340068,-0.027907936,0.332214412,0.904819911,0.94744089,Ig_3/Ig_3/I-set/,NCam.HG6.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022800105_1,1805.819702,-0.019627323,0.194480182,0.904897465,0.947481781,DUF21/CBS/CBS/,cyclin_and_CBS_domain_divalent_metal_cation_transport_mediator_2,,FALSE,FALSE,FALSE
Spis_Spis2526_1,22.15118465,-0.02517702,0.279087568,0.904939064,0.947485023,,,,FALSE,FALSE,FALSE
Spis_XP_022778093_1,55.89746352,-0.023238493,0.247272247,0.905130219,0.947644844,NACHT/,NLR_family_pyrin_domain_containing_12,,FALSE,FALSE,FALSE
Spis_XP_022781004_1,266.9460668,-0.023622626,0.253856216,0.905228752,0.947707685,ig/,,,FALSE,FALSE,FALSE
Spis_Spis20059_1,1.223972185,-0.03300184,0.52182091,0.905324747,0.947743131,,,,FALSE,FALSE,FALSE
Spis_XP_022795566_1,7363.478955,-0.025586588,0.288497344,0.905339637,0.947743131,FGE-sulfatase/FGE-sulfatase/,sulfatase_modifying_factor_2,,FALSE,FALSE,FALSE
Spis_XP_022808236_1,46.1240757,-0.029815376,0.384550604,0.905510975,0.947801534,Lectin_C/,Lectin_C.HG10.5:NA,,FALSE,FALSE,FALSE
Spis_XP_022792204_1,1372.586071,-0.018191696,0.177771896,0.905509438,0.947801534,CRAL_TRIO_2/RhoGEF/SH3_1/,MCF.2_cell_line_derived_transforming_sequence_like,,FALSE,FALSE,FALSE
Spis_XP_022788098_1,8442.454731,0.019204695,0.190526848,0.905476519,0.947801534,,,,FALSE,FALSE,FALSE
Spis_XP_022797826_1,3.791032956,0.03280333,0.514150003,0.905651579,0.947908386,,,,FALSE,FALSE,FALSE
